GENEID	log2BaseMean	log2Ratio	Stderr_log2Ratio	pvalue	padjust
FBgn0262614	14.1852916433759	0.0197778841833354	0.0446739713800504	0.657971131224273	0.82025306991202
FBgn0263929	11.533431726331	0.0290090031701838	0.0654769517439332	0.657735758950349	0.82025306991202
FBgn0267319	3.38618902963441	0.341250322955331	0.77091765946679	0.658015515306708	0.82025306991202
FBgn0285892	10.303615168898	0.0350130806816769	0.0790493752807801	0.657818738243839	0.82025306991202
FBgn0286037	5.5050547331922	-0.180937349802612	0.408366464241801	0.65771081660511	0.82025306991202
FBgn0033712	8.12540070954206	-0.0753333189118827	0.170283168796313	0.658199587672957	0.820385093482408
FBgn0034540	9.25936185314753	0.0492720138769461	0.111438340905906	0.658383577363976	0.820456060153928
FBgn0035254	7.90994262199381	0.0624481679082952	0.141251731335344	0.658412861535493	0.820456060153928
FBgn0037950	1.32908336685383	0.610915993420337	1.38283793274614	0.658645350191949	0.820553852248691
FBgn0036063	7.34607934745297	-0.0876241489636481	0.198342958643992	0.658647694854728	0.820553852248691
FBgn0015391	12.3595895197011	0.0359877667394558	0.0815008828680466	0.658805530824718	0.820555696159516
FBgn0037741	9.60886966563124	-0.0478760182552413	0.108410983566259	0.658767148384168	0.820555696159516
FBgn0033783	10.484817370512	0.0331786747228792	0.0752456895699295	0.659257970540944	0.821000174501682
FBgn0033616	8.92462546418845	-0.0538419235754973	0.122131014977626	0.659318832972054	0.821000174501682
FBgn0039731	8.58764248119848	0.0520367277764643	0.118082619066033	0.659444191916288	0.821058865759591
FBgn0001128	9.02677020662832	0.0638455799166394	0.144953650450024	0.659607498624161	0.821164785382421
FBgn0030364	11.2867685572892	0.0339388598928649	0.0770902275664636	0.659757109427091	0.821253631469017
FBgn0010741	11.1074671634993	-0.041498948131313	0.0943120698526101	0.659924532981475	0.821364626843775
FBgn0033149	1.9896282811027	-0.466232458383508	1.06007869892434	0.660075239651096	0.82145479195849
FBgn0038446	7.78322732978598	-0.0846570002260154	0.192702612554097	0.660433863298923	0.821803654912329
FBgn0029002	13.1998519711377	0.0571323832268801	0.130091658482819	0.660538196246222	0.821836048814645
FBgn0002945	12.6067815256592	-0.0466490107467239	0.106275005330726	0.660700512800232	0.821940569201284
FBgn0032719	1.12087831077683	0.695013613900056	1.58499415463073	0.66102676133842	0.822151544852241
FBgn0011596	2.22372921236416	0.441279701941722	1.00621783847289	0.660985566877032	0.822151544852241
FBgn0025592	9.78971860987853	-0.041651505079646	0.0950583596558564	0.661264703906042	0.822350039359931
FBgn0030277	1.86451691595036	0.541346861111738	1.23611755922531	0.661428876847648	0.822456757658206
FBgn0087002	11.6071113607011	-0.531019205179756	1.21348039561361	0.661676161232415	0.82266678373554
FBgn0086785	9.02837071638215	0.0453984884465703	0.103799304843083	0.661844528690275	0.822681214250725
FBgn0264995	1.23753629776692	0.876229776438947	2.0029458496217	0.661770146030494	0.822681214250725
FBgn0032770	1.73427210793218	-0.887859493596639	2.03118178378163	0.662028139344443	0.822810149493193
FBgn0038468	1.31378891423721	-0.566722763451382	1.29682262577303	0.662105042170304	0.822810149493193
FBgn0037788	4.40905758087801	0.241011642235122	0.551715480183268	0.66222705669619	0.822828846316597
FBgn0264501	3.41021434793507	0.291643431234155	0.667725007451123	0.662276876303603	0.822828846316597
FBgn0030391	9.36493669555327	0.0511665591391631	0.117194484209415	0.662404883267786	0.8228519122742
FBgn0036107	7.93299352074842	0.0742480954313004	0.170087038118124	0.662452235014958	0.8228519122742
FBgn0040347	8.19154291224629	0.0834243909754842	0.191337542888667	0.662832094784134	0.823124855286217
FBgn0013771	2.36929366490395	0.482452652246022	1.10678947957336	0.662907241018902	0.823124855286217
FBgn0083013	4.11040325346685	-0.252040819418353	0.57815221380149	0.66287882768869	0.823124855286217
FBgn0002562	13.385702339427	-0.559232099997495	1.28438750441859	0.663266583968564	0.823473629682286
FBgn0034946	10.0755639694625	-0.0358014283316702	0.0823594443133371	0.663782156178972	0.823941869204743
FBgn0036454	4.51233959940534	0.311762210705111	0.71723601150949	0.663800728467541	0.823941869204743
FBgn0037686	14.7240144007633	0.0241777250591858	0.0557052893954218	0.664267199610084	0.824352495654448
FBgn0038002	4.55332924999037	0.210935726559635	0.486027303436545	0.664288625023373	0.824352495654448
FBgn0263384	3.73563490965393	-0.268706172094449	0.619585628414476	0.664515818826622	0.824536946968226
FBgn0031458	9.83814101648539	0.0413841363405479	0.0954577127846602	0.664627081952905	0.824577523898072
FBgn0263831	9.43212978696017	-0.048559128797898	0.112139322164034	0.664996615428515	0.8249384795577
FBgn0029532	2.11257723522802	-0.422478386011424	0.975899501298774	0.665078864782609	0.824938904978461
FBgn0261284	10.7450277817756	-0.0517548970477542	0.119579302363215	0.665154149469581	0.824938904978461
FBgn0031817	7.7707725090689	0.070169697235497	0.162192585537663	0.665282162355299	0.825000186209974
FBgn0266448	1.74062313801614	0.599405755956024	1.3871948937936	0.665669341202712	0.825198844323345
FBgn0036697	9.27540054952232	0.0466365108322305	0.107930803015531	0.665671355103906	0.825198844323345
FBgn0031312	9.23953024358284	-0.0456496840295194	0.105649301402718	0.665678221692622	0.825198844323345
FBgn0032281	4.71696617008729	0.332134626529079	0.77023853576507	0.666315619698013	0.8257049855296
FBgn0031054	9.84419579609466	-0.0344525161247287	0.0799194185757934	0.666402440472194	0.8257049855296
FBgn0036052	10.113610172098	0.0377251608676441	0.0874524201584911	0.66619262295644	0.8257049855296
FBgn0035603	9.18748507038334	-0.0558635352332209	0.129618524020848	0.666479862557809	0.8257049855296
FBgn0031313	6.09804555592137	0.328094193305182	0.760953694906166	0.666350700301391	0.8257049855296
FBgn0035085	8.67900918484624	-0.0749870221189589	0.174093880282923	0.666666519463826	0.8258387570273
FBgn0032189	8.10896917027481	-0.0688204220643017	0.160008127307041	0.667118688133723	0.826153819959024
FBgn0032886	10.0998079443318	-0.0440509068587967	0.102508684997621	0.667393124945938	0.826153819959024
FBgn0015011	6.52635259717736	-0.178692288622294	0.415825423798235	0.667392706578004	0.826153819959024
FBgn0033460	11.5704326582697	0.0224724614667276	0.052291597273145	0.66737545513906	0.826153819959024
FBgn0265104	1.32600047279163	0.613824210333921	1.42667502813366	0.667015181146351	0.826153819959024
FBgn0035532	9.05636673343002	-0.0452721897775673	0.105325214352157	0.667317561608411	0.826153819959024
FBgn0027498	10.0413550856134	-0.0457841131263917	0.106578191285197	0.667499456211965	0.826188006179338
FBgn0000052	11.6279129118068	0.0359440219178852	0.0837199535814708	0.667678444290817	0.826214684187269
FBgn0039639	6.433878580074	0.100070404112591	0.233039429646618	0.66762193452563	0.826214684187269
FBgn0046776	2.10949421721319	-0.430233591869899	1.00267108579761	0.667859575991971	0.826341401581012
FBgn0033729	4.0974609564841	0.555297987527397	1.29531675307118	0.668143979336486	0.826503741627045
FBgn0085405	9.97651268207686	0.0431224130715631	0.100631108591888	0.668272789674702	0.826503741627045
FBgn0052640	6.54899421981528	-0.104247058886943	0.243205981771278	0.668187485158358	0.826503741627045
FBgn0031020	12.4090453317539	-0.034092664861222	0.0795675634108015	0.668305759831243	0.826503741627045
FBgn0029959	8.72994116449178	0.0634413694797658	0.148249489056463	0.668697342441059	0.826857346467124
FBgn0082960	1.66123858284748	0.487419260730643	1.13937974769655	0.668801462891316	0.826857346467124
FBgn0034826	1.22890344044009	0.899681962226371	2.10325460363954	0.668828017483411	0.826857346467124
FBgn0039773	9.42352500178792	0.0401633905927732	0.0940879077177383	0.669473356160102	0.827460238607681
FBgn0033866	8.65286053046052	0.204406861921853	0.47878803996777	0.669433532924699	0.827460238607681
FBgn0026415	12.8333635730509	0.0468444562094456	0.109777079406723	0.669580754053399	0.827495536859116
FBgn0035271	8.21353694890825	-0.0681169339503517	0.159682350487738	0.669686924148409	0.827529309614045
FBgn0025366	12.5098484316628	-0.057895820548864	0.135815677818399	0.669902148278869	0.827600394107227
FBgn0053474	4.4732164978956	0.267569520773647	0.62767475222071	0.669898806455836	0.827600394107227
FBgn0037376	10.9318779511015	-0.032353278726415	0.0759272256184823	0.67002837880913	0.827658922440936
FBgn0038058	9.25157120158565	-0.0418147462657722	0.0982613048605505	0.670438391509816	0.827970509152492
FBgn0052667	4.59627457210728	0.471446654996301	1.1077464462688	0.670406072388834	0.827970509152492
FBgn0029807	2.88009277575691	0.425449460276767	1.00070590240575	0.670727807149427	0.828230478098869
FBgn0027598	11.4055329111243	0.0631076152569174	0.148679226454355	0.671234143440445	0.828368438512746
FBgn0034422	9.21847056027639	-0.0419157137163158	0.098723308584959	0.671144563854191	0.828368438512746
FBgn0030136	14.5359434935233	0.0217734775064589	0.0512515775495218	0.670956768413771	0.828368438512746
FBgn0011279	1.12329127236626	0.714129478075535	1.68240234411123	0.671223012414196	0.828368438512746
FBgn0035627	8.83655401481399	-0.0502449107238923	0.118360463773802	0.671195698918011	0.828368438512746
FBgn0028871	5.90309778416676	0.144090096861976	0.340014266071984	0.671728729599559	0.828881347975191
FBgn0264678	2.80806363653536	-0.386343685144369	0.912448223330213	0.671992965898963	0.829109929478725
FBgn0067783	7.53810309563198	0.0892721450847043	0.21089595735006	0.672076787461425	0.829115886365199
FBgn0040256	2.70591051986774	0.539270801712811	1.27452543584753	0.67221137491968	0.829171418438332
FBgn0266638	3.05548299620825	-0.324943507320196	0.768149475976707	0.672279799057756	0.829171418438332
FBgn0026602	10.3135265386479	-0.0630756518043463	0.149183542173259	0.672437029431297	0.82926789577146
FBgn0030839	7.68367419629876	0.0722880658991487	0.17106853031874	0.672610566805299	0.829384458316309
FBgn0037076	7.20246582988167	0.0790120515203253	0.187153252535326	0.672894842155914	0.829637526520436
FBgn0027348	4.66910921140922	0.447954818945952	1.06165989283117	0.673070157615369	0.829756210280822
FBgn0039187	11.1013122196503	-0.0294223906353268	0.069779707978642	0.673282840406448	0.829850800494266
FBgn0039212	9.45493184740746	-0.0452693071005333	0.107370832948992	0.673305013053465	0.829850800494266
FBgn0038074	7.43568661325942	0.62053557808796	1.47453915907137	0.673876616500854	0.830457786402837
FBgn0037372	9.87160999697755	-0.0350635705064107	0.0833612065044594	0.674031011501858	0.830516713759784
FBgn0037356	8.34561162646995	-0.0712090376960969	0.169431480846813	0.674279302280119	0.830516713759784
FBgn0020415	7.08231595359857	-0.242149969692709	0.575988120845143	0.674187480968692	0.830516713759784
FBgn0086519	1.92555256212178	0.646351905270036	1.53850056763299	0.67439919506237	0.830516713759784
FBgn0034745	1.49384655615869	0.536899708650073	1.2774959451977	0.67428451349144	0.830516713759784
FBgn0267200	2.21454177108167	0.428882864523055	1.02066397526965	0.674339453445733	0.830516713759784
FBgn0039946	7.96996516690555	0.0597777814330663	0.142340922292682	0.674513198354956	0.830559658603193
FBgn0086446	8.86394386995121	-0.0520049535706524	0.123945666670958	0.674793299123881	0.830807092974106
FBgn0011655	11.258223376319	-0.0262224080417332	0.0625427302963716	0.675017445921388	0.830985586721896
FBgn0037255	11.1686822289788	-0.0349163581291782	0.0833877747254848	0.675418769183912	0.831245344522922
FBgn0015570	5.30136210305107	0.411553187970468	0.982637129450332	0.675343889637054	0.831245344522922
FBgn0013548	10.0410558557646	-0.0549908683138589	0.131368651771995	0.675508764000763	0.831245344522922
FBgn0013764	11.1936758166513	-0.0297136791927137	0.0709919922982029	0.675545235211559	0.831245344522922
FBgn0010909	13.3461893346638	0.0229120453514709	0.0547763517809214	0.675739835781717	0.831387330484691
FBgn0267555	4.05486366425686	0.254518429720205	0.608905643905608	0.675952075609943	0.831550982841299
FBgn0027506	10.5410951466776	0.0330297452340815	0.0790894691555065	0.676221262878781	0.831784644928593
FBgn0263397	4.84802142515159	-0.303235641423593	0.726727863768	0.676487062350968	0.831916602980171
FBgn0267456	2.69884111103578	-0.348513760408636	0.835215453430623	0.676477944832004	0.831916602980171
FBgn0038055	8.93645981125191	-0.0417454660384473	0.100104793215441	0.67666549473734	0.832038546481153
FBgn0035077	1.49952904443432	-0.490912220429164	1.17823266880327	0.676933451112214	0.832270528625254
FBgn0039156	9.44607167881233	0.0401988131038703	0.096703235971279	0.677635005951811	0.832941683298694
FBgn0015926	10.0401369240432	0.0428028266213108	0.102968546069756	0.677638055801024	0.832941683298694
FBgn0265634	4.81153360325727	-0.198395120834276	0.477664165557414	0.677889826081736	0.833153584842377
FBgn0004587	14.1728287060555	0.0236071930983798	0.0568831804040745	0.678133239075738	0.833355166530728
FBgn0266744	2.4993359432659	0.366750773369092	0.884133331570519	0.678278161477649	0.833435680504496
FBgn0004368	11.6437285083042	-0.0380972153904251	0.0919221569795255	0.678543960825617	0.833579451968303
FBgn0033564	8.28072459401658	-0.0574762618547829	0.138685118724888	0.678554005108344	0.833579451968303
FBgn0260639	11.1680754994811	-0.0355735814929822	0.085969302000186	0.679024977277231	0.834060405090909
FBgn0038869	9.70168371702972	0.0355982741488454	0.0861260428190266	0.679366580728928	0.834252610231363
FBgn0261636	2.11296160539903	0.462324156481393	1.11903239135491	0.679499386896715	0.834252610231363
FBgn0262739	13.3777889197109	0.0197116140253858	0.0476805893549747	0.679306532265151	0.834252610231363
FBgn0010198	14.9980019412266	0.0275656218730661	0.0667111725372175	0.679453879336568	0.834252610231363
FBgn0031403	9.33335040793362	-0.0544401792651953	0.131837279143156	0.679654501688198	0.834345456107523
FBgn0275436	8.50577733294887	-0.0535972643082947	0.129859563506021	0.67980259929533	0.834429666963371
FBgn0037242	10.6572535492117	-0.0266296308843235	0.0645775418555989	0.680070632220619	0.834661056570114
FBgn0000137	5.02092894938997	-0.171218425950054	0.416673601243217	0.681133115373319	0.834988691772759
FBgn0037250	9.54257020101366	-0.0391907310035849	0.0952491287326032	0.680738925876583	0.834988691772759
FBgn0011202	11.3279464509427	-0.0352772948575219	0.0857041009991641	0.680619913382954	0.834988691772759
FBgn0039202	2.87076230746865	-0.373753813417545	0.908510498978784	0.680785230240959	0.834988691772759
FBgn0033724	7.45711627564723	-0.163107896466502	0.396113681257367	0.680507705078226	0.834988691772759
FBgn0033539	10.6953112221625	0.0254572088040553	0.061923520425596	0.680993886816516	0.834988691772759
FBgn0022770	6.706061133135	0.108337181297501	0.263359033533917	0.680803543101077	0.834988691772759
FBgn0034931	9.6353720012512	0.0528245851315851	0.128483121729022	0.68096968426272	0.834988691772759
FBgn0035443	8.6493370025539	0.0489223590934884	0.119015126818008	0.681028532955631	0.834988691772759
FBgn0020251	10.2924875939698	-0.0313765154133597	0.0763373811316232	0.681054747544569	0.834988691772759
FBgn0030747	3.64236539272792	-0.325511288499937	0.792596535150076	0.681300029358771	0.835095773461364
FBgn0003292	9.67652445769272	0.0715166396945585	0.174266141511193	0.681521741509813	0.835269990528608
FBgn0036813	10.1837794435821	0.0346845048503491	0.0845972946992605	0.68180929444077	0.835524851657948
FBgn0083962	11.2910128511923	-0.0285175861707356	0.0696047929596713	0.682020733645246	0.835686390420325
FBgn0052311	11.4520121631009	-0.098233690593862	0.239885503567538	0.682171002336563	0.835772947417366
FBgn0032474	9.170122379239	0.0550372128617595	0.134462077222674	0.682309230795025	0.8358243557187
FBgn0037634	8.55138358883072	-0.0627403126009573	0.153313770095306	0.68237222791097	0.8358243557187
FBgn0032728	9.3205620944524	-0.045823674588568	0.112055425456865	0.682585469009996	0.835987990983538
FBgn0031281	9.05442747551727	-0.0398958110223428	0.0977432978330556	0.683149403573457	0.836288329823537
FBgn0036993	4.8234873704521	0.222711018941652	0.545397155409064	0.683019305971944	0.836288329823537
FBgn0053285	2.35882951755976	-0.449889054701069	1.10177022023356	0.683029271416949	0.836288329823537
FBgn0265191	11.3928543027562	0.0354154172839024	0.086745278230451	0.68307611714318	0.836288329823537
FBgn0086674	8.7374891671659	-0.0753918476568775	0.184777659314046	0.683263492913358	0.836330451500712
FBgn0003430	2.94192032814273	0.40697735056589	0.998583968357751	0.683600803460293	0.836645759458866
FBgn0020762	8.98577803182901	0.0902796398320687	0.22162708440717	0.683751451475336	0.836732567877477
FBgn0038160	3.15685505433017	0.868545477847206	2.13285159515449	0.683844467721224	0.836748838097688
FBgn0029690	6.77837080871574	-0.127493170432165	0.313439022009978	0.684187281967983	0.837070720542715
FBgn0042083	9.59303323556504	0.0392545094661717	0.0965387362444252	0.684287649448539	0.837095940397653
FBgn0038586	8.37284798391992	-0.0671615144772175	0.165451271649875	0.684794568370491	0.83734280529411
FBgn0033277	2.76893577475686	-0.327410785455686	0.806420106699856	0.684738753461662	0.83734280529411
FBgn0052088	4.54667662021116	-0.202751042789889	0.499273608894856	0.684674967703189	0.83734280529411
FBgn0034924	4.79325860409503	0.177626306870368	0.437712799557148	0.68488544096384	0.83734280529411
FBgn0035233	7.4826358211915	0.0735760701427033	0.18131042056569	0.684888336837836	0.83734280529411
FBgn0041191	10.519042932996	0.0258125768568895	0.0636417358276934	0.685042431716584	0.837402917430255
FBgn0032231	8.7965962664103	0.047390605056774	0.116877705256351	0.685130796304907	0.837402917430255
FBgn0025456	10.0027530710112	0.381906195572784	0.942026793915356	0.68517685355288	0.837402917430255
FBgn0024273	9.71452878598161	-0.0336843914595464	0.0831339501203347	0.685343635304773	0.837509232292338
FBgn0038471	9.08170235070316	-0.0394225655487263	0.0974290899327582	0.68575076429295	0.837830240186093
FBgn0031062	10.0368605378084	-0.0307415502631438	0.0759786762941482	0.685765967362683	0.837830240186093
FBgn0033309	10.3186415062574	-0.0385815553677298	0.0954106422709348	0.685937929869621	0.8378452824289
FBgn0264291	8.94214785684941	0.0549610995035133	0.13590151507006	0.685904930012356	0.8378452824289
FBgn0001220	12.5266339572839	-0.0335512939586573	0.0830809606100934	0.686331452671061	0.838205606875838
FBgn0036518	11.6515137817859	-0.0193804082482942	0.0480003768520956	0.686392643968925	0.838205606875838
FBgn0262565	2.12554151564308	0.701185093033895	1.73754985411382	0.686544993461502	0.838294119517441
FBgn0086668	3.16224245825465	-0.301618464266773	0.747717785322909	0.686664699679409	0.838342757686993
FBgn0037377	9.88896037455108	-0.0546150799317868	0.135479523506283	0.686856829263535	0.838372377930833
FBgn0032499	9.848198918471	-0.0506642601824457	0.125709440451149	0.68692858710034	0.838372377930833
FBgn0020503	11.1277879104437	-0.0279301389422969	0.0692994391113145	0.686922057484985	0.838372377930833
FBgn0039190	1.3172527084313	-0.573987675262047	1.42582883950714	0.687268835455249	0.838690117072235
FBgn0029819	9.92839631757714	0.0474652358987546	0.118128260165358	0.687823116393705	0.839197417312876
FBgn0030955	13.7366559840118	-0.023902633759612	0.0594915460998675	0.687844453233867	0.839197417312876
FBgn0267706	4.14508267505618	0.247742095897002	0.617269623747715	0.688161344156962	0.839486456098497
FBgn0051915	7.78348491249467	0.0656920896081218	0.163956360355938	0.688664472059838	0.840002591370141
FBgn0001090	14.5482277593314	-0.063818724210796	0.159368762646699	0.688827399054958	0.840103692828357
FBgn0053531	8.53296655773339	-0.0717336081495047	0.179297378431117	0.68909630881492	0.84027046981401
FBgn0260720	8.70841730885617	0.0511206365963512	0.127787599034335	0.689124257256002	0.84027046981401
FBgn0037320	4.16106533490376	0.271333378508226	0.679311677973447	0.689580822762707	0.840542203595758
FBgn0262962	6.34270499578976	-0.105613808690866	0.264421161672656	0.689587358533067	0.840542203595758
FBgn0036804	8.81613959121922	-0.0489584101215307	0.122526587763785	0.689470481961663	0.840542203595758
FBgn0263047	6.73185039380017	0.0923612635507162	0.231377644432207	0.689760784362602	0.84065596756501
FBgn0026597	12.2599755466917	0.0196753641918793	0.0493132113182038	0.689902275893148	0.840730789245848
FBgn0037347	10.2283515413554	-0.0378937271544639	0.0950738249588333	0.690208886346749	0.841006787914497
FBgn0040339	9.3279671237455	0.0446165901636165	0.112124450365472	0.690688967117362	0.841494068353318
FBgn0031735	5.6464290996311	0.186361560248833	0.468765578834269	0.690955939757226	0.841623946117191
FBgn0063385	1.81129948687506	0.44399293943411	1.11679237461383	0.690953914859347	0.841623946117191
FBgn0085257	6.43350692399298	-0.100481541675701	0.252825404995554	0.691047069187939	0.841629967761486
FBgn0266804	3.31733650013006	-0.264906225655393	0.666709355503645	0.691121254967249	0.841629967761486
FBgn0029888	9.51979693292857	-0.0442384453732867	0.111368867782293	0.691201899991991	0.841630526950804
FBgn0030088	7.98014970677778	0.0615111085235987	0.155016365185024	0.691512025775602	0.841829236212066
FBgn0029504	10.3320847766933	-0.0370267983375743	0.0933168687111071	0.691525502536246	0.841829236212066
FBgn0036746	11.0492403067081	-0.0256880907466954	0.064789349419232	0.691746297580799	0.842000364073763
FBgn0286885	2.41602156067445	0.38893041618681	0.982920895078788	0.692334899090161	0.842619097965019
FBgn0032248	9.46433972904809	0.0404230923719703	0.102206042715534	0.692469572133585	0.842639916670683
FBgn0039170	6.7340694681276	-0.084552213295407	0.213947494381553	0.692694728683274	0.842639916670683
FBgn0024811	11.2628809151404	-0.0380156563401339	0.0962126368948115	0.692753414724783	0.842639916670683
FBgn0035021	9.18194321835032	0.0371386073837458	0.093936471737367	0.692578136711409	0.842639916670683
FBgn0267022	4.34491222868575	-0.21050388493851	0.532493775410721	0.692608895083835	0.842639916670683
FBgn0031974	4.03842672389963	-0.24454112863912	0.619429923432699	0.693002177983528	0.842844827359805
FBgn0031401	11.3960620535612	-0.0356676578123079	0.0905932957829275	0.693793761117017	0.843709803810011
FBgn0032518	14.8293741203084	-0.0168939041693484	0.0429303239377982	0.693936090027486	0.843785125223413
FBgn0052707	9.51660048773767	0.0332499045198144	0.0845249150958799	0.694043265038905	0.843817689082399
FBgn0010441	9.96118500031457	-0.0373735422994964	0.095103418524907	0.694335799541666	0.844075579336267
FBgn0033467	7.10968660026788	-0.0772133566164592	0.196723839249939	0.694691628819275	0.844312567865575
FBgn0287828	1.50599580407752	0.535688639752546	1.3647000951839	0.694665073547901	0.844312567865575
FBgn0037470	11.4814187864238	0.0260451872308672	0.0663804912090099	0.694790704218577	0.844335212629175
FBgn0052409	10.8735863890876	-0.0384111966091319	0.0979282087725365	0.694882128861231	0.844348555745252
FBgn0266011	2.76973941267092	-0.330917919840753	0.843939614535664	0.694976275802783	0.844365203244126
FBgn0052009	4.54127270156839	-0.180791382153463	0.461498930222785	0.695244261189737	0.844593028408273
FBgn0026369	11.0922331185034	0.0275743075678121	0.0704133628508134	0.695349225959367	0.844622783898798
FBgn0036876	2.95762295137719	0.676748840805523	1.73150089299852	0.695911650374831	0.845116305263956
FBgn0283439	2.22065967643166	-0.386305805153482	0.988402455655219	0.695916561203922	0.845116305263956
FBgn0015034	4.57210963348795	-0.195230402522435	0.501070838998467	0.696812863914786	0.846106874091808
FBgn0033891	7.52218721919547	-0.0753580174862537	0.193727317030673	0.697283435257439	0.846188800608403
FBgn0013308	3.65677227386001	-0.374579056204576	0.962406098597484	0.697120054503119	0.846188800608403
FBgn0265149	1.65784887504504	0.48884621518104	1.25643543484089	0.697221491641357	0.846188800608403
FBgn0266268	10.3131345346568	-0.0349066316788854	0.0896687715126967	0.697065958429169	0.846188800608403
FBgn0030270	2.59065460517321	0.502121771212104	1.29042134473859	0.697191381803693	0.846188800608403
FBgn0034674	10.4643676169167	-0.0281047194477083	0.0723154934095794	0.697542205754678	0.846404970127294
FBgn0028541	11.0033248536622	-0.0311567885350427	0.080344219266022	0.698170490764613	0.846661893672178
FBgn0011020	10.2021928299111	0.0341060124534602	0.0878888430793841	0.697972743623421	0.846661893672178
FBgn0033060	7.35333623242055	0.0827880052459033	0.213415514509993	0.698075726429265	0.846661893672178
FBgn0033756	3.65821983193094	0.324512179374008	0.836942093001262	0.69821176547933	0.846661893672178
FBgn0261453	1.65947492566511	-0.433896167794163	1.11799631765936	0.697940842574683	0.846661893672178
FBgn0005612	10.1089169268025	-0.0723812151180055	0.186746291749684	0.69831859884909	0.846661893672178
FBgn0011455	10.2566859342071	-0.0304147180495266	0.0784506436710802	0.698243683297187	0.846661893672178
FBgn0031910	2.57650114825382	-1.01150536039247	2.61218479471747	0.698589047691091	0.84677201537868
FBgn0263019	3.29848702266651	-0.312920924193689	0.80828565608123	0.698651453237364	0.84677201537868
FBgn0034743	14.7449645690954	0.0285580187336648	0.0737624489367313	0.698636265406992	0.84677201537868
FBgn0031947	11.4277368995976	0.0206408708779775	0.0533677564491104	0.69892893423105	0.847010517687231
FBgn0050476	7.47238543476769	0.0687484505845038	0.177990663807497	0.699313371169274	0.847378566588859
FBgn0002633	9.835594944712	0.054091410040282	0.140193090333629	0.699618824624954	0.847627871877671
FBgn0036254	9.75142225532184	-0.0350049539906163	0.0907448010526623	0.699680628996584	0.847627871877671
FBgn0030301	11.4519358794812	0.0328702086001806	0.0852545033858762	0.699827060418244	0.847707423675694
FBgn0030945	9.01149901695242	0.0459218133088144	0.119148045569861	0.699927674797578	0.84773146488292
FBgn0023550	1.20863752160608	0.836423560211136	2.17690932257408	0.700811494461078	0.847794761344689
FBgn0026147	10.7332657299239	-0.0261770269048277	0.067995835553884	0.700252340886091	0.847794761344689
FBgn0051697	5.0399676114261	-0.207007627640213	0.538067319451463	0.700441614110635	0.847794761344689
FBgn0039789	4.48180876320532	-0.689475273485915	1.79401684836125	0.700741815715382	0.847794761344689
FBgn0033960	7.23939626925085	0.0822466816214391	0.214083977240482	0.700845389517974	0.847794761344689
FBgn0260741	8.43052446971896	0.0447897623202319	0.11659493853741	0.700868439804484	0.847794761344689
FBgn0025578	5.46456005775667	0.47237057550317	1.22628075859748	0.700084877130827	0.847794761344689
FBgn0267202	1.32770106841993	0.608424373396212	1.58255420614955	0.700639605561784	0.847794761344689
FBgn0013997	13.7962914682613	0.0204986766086168	0.0533367173395868	0.700736987331732	0.847794761344689
FBgn0014368	4.01606035284368	0.231806702897815	0.603180209780891	0.700750519823543	0.847794761344689
FBgn0025109	8.55135621604067	-0.045031488401867	0.117038014172272	0.700415603969229	0.847794761344689
FBgn0024887	9.76459557886144	0.0400227171198981	0.104325682490255	0.701250885728251	0.848159633164753
FBgn0030089	11.7709741204653	-0.0247633308868458	0.0646468684933563	0.701678701266056	0.848453012087323
FBgn0053867	6.09245679299267	-0.114834772247512	0.299939441895664	0.70182367608321	0.848453012087323
FBgn0083048	2.83497297136864	-0.315970804211933	0.825846965999772	0.702014794331855	0.848453012087323
FBgn0030331	2.50930614277454	-1.03142746600396	2.69516341883978	0.701945399019812	0.848453012087323
FBgn0053052	9.50953964351526	-0.0360760478577823	0.0941994710780132	0.70173825795738	0.848453012087323
FBgn0035590	8.02586401385426	0.0543819194978333	0.142116768494531	0.701974397397869	0.848453012087323
FBgn0031395	9.51644878877892	-0.0444680372193457	0.116243508780028	0.702059299731174	0.848453012087323
FBgn0029708	6.0630753038278	0.109068594433608	0.285216230885749	0.702159729802918	0.848476689386533
FBgn0038595	2.66843294059594	-0.590103901815899	1.5435873229567	0.702243434473815	0.848480152899408
FBgn0039620	6.79543391887847	-0.180766430702592	0.473120992916094	0.702407729940461	0.848483316084138
FBgn0001085	12.1308439992176	0.039372488077736	0.103035433976662	0.702368124501489	0.848483316084138
FBgn0051759	8.45480113555923	0.0550654323775795	0.144429284209046	0.703008669742114	0.848916129499911
FBgn0259112	6.67508805495424	-0.0970115558375061	0.254441357650194	0.703000872533807	0.848916129499911
FBgn0266655	2.31270500788673	-0.367780078811981	0.964387544968067	0.702935180185672	0.848916129499911
FBgn0264502	3.41570584379439	-0.339651631969027	0.891127771304895	0.703093378431711	0.848920752331674
FBgn0024558	10.7307886891079	-0.0550283293593913	0.144418059809964	0.703177308960286	0.848924434650007
FBgn0040010	10.9262042725268	-0.030515217525801	0.08019831704643	0.703576537070234	0.849308721459364
FBgn0015793	8.82440784945328	0.0440837627854183	0.115906658299342	0.703694171488086	0.849353038631434
FBgn0043854	1.86741737240858	0.545170368438283	1.43465844931537	0.7039453335568	0.849357084369265
FBgn0034008	7.51430581868258	0.0698380185825449	0.183833655936327	0.704021211319799	0.849357084369265
